"mmsi","basedatetime","lat","lon","sog","cog","heading","vesselname","imo","callsign","vesseltype","status","length","width","draft","cargo","transceiverclass"
0,"2020-01-14 11:11:35",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
8,"2020-01-28 00:01:14",47.55399,-122.65438,0,235.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:16:35",47.55606,-122.64823,0,11.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-17 17:17:19",29.54301,-90.13059,0.1,292.8,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:17:46",47.55556,-122.64798,6.6,195.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 17:32:18",29.54061,-90.12952,0.2,87.3,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-31 06:49:22",47.54828,-122.64561,1.5,21.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 06:49:23",18.4595,-66.09,0.1,178,267,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 06:50:42",47.54876,-122.64532,1.3,19.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:30:15",47.55396,-122.65433,0,245.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:02:24",47.55397,-122.65432,0,235.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:03:34",47.55399,-122.65433,0,237.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:31:34",47.55398,-122.65432,0,247,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 17:08:19",29.54064,-90.12962,0.6,347.4,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:19:15",47.5527,-122.64802,8.4,151.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:33:04",47.55397,-122.65434,0,351.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:34:13",47.55393,-122.65433,0,353.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:20:25",47.55074,-122.64647,2.5,174.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-17 17:20:26",29.54297,-90.13062,0.1,285.8,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
0,"2020-01-31 06:52:22",18.45954,-66.09008,0.1,215.7,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-27 23:35:24",47.55392,-122.65431,0,348.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:32:43",47.554,-122.6543,0,249.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:33:44",47.55402,-122.6543,0,254.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:04:44",47.55395,-122.65435,0,235,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-14 10:23:00",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
0,"2020-01-14 10:24:05",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
11,"2020-01-14 10:24:05",27.29213,-90.96782,0.1,240.9,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
0,"2020-01-29 04:46:02",18.45954,-66.09008,0,11.4,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-28 00:05:53",47.55395,-122.65435,0,236.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:22:06",47.55024,-122.64646,0.4,189.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 18:11:18",29.54064,-90.12959,0.2,286.8,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-27 23:36:25",47.5539,-122.65433,0,349.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 04:47:24",47.554,-122.65459,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 04:48:35",47.554,-122.6544,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 04:49:02",18.45954,-66.09008,0.1,59.3,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
0,"2020-01-14 11:41:06",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
12,"2020-01-14 11:41:22",29.54117,-90.12958,0.2,277.1,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 00:53:45",47.55392,-122.65433,0,261.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-14 10:26:27",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
11,"2020-01-14 10:27:02",27.29228,-90.96787,0,236.8,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
8,"2020-01-27 23:37:34",47.55395,-122.6543,0,349,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:38:35",47.55398,-122.65432,0,344.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-14 10:27:45",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
8,"2020-01-28 00:34:54",47.55396,-122.65432,0,255,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:54:55",47.55395,-122.65435,0,262,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-14 11:42:37",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
12,"2020-01-14 11:44:18",29.54117,-90.12949,0.1,75.7,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-31 06:54:53",47.55009,-122.64453,1,26,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 06:55:22",18.45954,-66.09009,0.1,278.5,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-28 00:07:04",47.55396,-122.65436,0,240.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:23:16",47.55011,-122.64649,0.3,193.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 06:57:03",47.55076,-122.64416,1.1,21.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
11,"2020-01-14 11:45:04",27.29227,-90.9678,0,223.7,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
0,"2020-01-14 11:46:06",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
8,"2020-01-28 00:36:14",47.55396,-122.65433,0,256.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:08:13",47.55394,-122.65433,0,238.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:09:24",47.55394,-122.65434,0,234.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:56:04",47.55396,-122.65436,0,261.8,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:57:13",47.55396,-122.65435,0,264.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 04:51:55",47.55398,-122.65431,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 04:52:02",18.45954,-66.09008,0,270.9,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
0,"2020-01-31 06:58:23",18.4595,-66.09017,0,197,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 06:58:37",47.5478,-122.649,16.9,224.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:10:33",47.55392,-122.65437,0,241.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:37:25",47.55398,-122.65434,0,263.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 06:59:42",47.54374,-122.65325,13.2,285.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:00:01",47.54398,-122.65309,4.2,114.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:39:43",47.55402,-122.6543,0,337.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:40:54",47.55405,-122.6543,0,324.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:42:03",47.55402,-122.6543,0.1,312,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:43:14",47.55398,-122.65433,0,297.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-27 23:44:24",47.55394,-122.65431,0,290.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:58:23",47.55396,-122.65436,0,257,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 17:14:18",29.54062,-90.12949,0.2,62.3,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
12,"2020-01-15 17:38:19",29.5406,-90.12955,0.2,269.6,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 00:11:34",47.55392,-122.65436,0,238.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:38:45",47.554,-122.65435,0,264.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:25:36",47.54993,-122.64657,0.2,201,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-17 17:26:18",29.543,-90.13062,0,277.4,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
0,"2020-01-14 11:49:27",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
8,"2020-01-31 07:01:07",47.54404,-122.65237,0.9,60.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:01:22",18.45954,-66.09009,0,31.6,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:02:12",47.54423,-122.65201,1,48,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-14 11:50:45",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
0,"2020-01-14 11:51:46",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
8,"2020-01-31 07:03:18",47.54445,-122.65165,0.9,45.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 04:53:06",47.55397,-122.65432,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 04:54:16",47.55397,-122.65432,0.1,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 04:55:01",18.45954,-66.09008,0,266.5,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-28 00:12:44",47.55396,-122.65433,0,240.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:27:25",47.54982,-122.64661,0.2,200.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 17:41:19",29.54059,-90.12951,0.1,92.2,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 00:39:55",47.55398,-122.65433,0,269.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:41:05",47.55398,-122.65433,0,271.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-14 11:52:55",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
0,"2020-01-14 11:54:05",29.89028,-91.61154,0,0,511,"PENELOPE ROSE","IMO0000101","PENEOPE",30,7,21,6,2.7,30,"A"
8,"2020-01-28 00:13:54",47.55395,-122.65432,0,236.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:15:04",47.55395,-122.65434,0,239.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 17:17:21",29.54065,-90.12961,0.1,292,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 00:59:35",47.55397,-122.65436,0,250.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-14 11:56:19",29.54117,-90.12958,0.2,187.3,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:28:55",47.54975,-122.64665,0.1,199.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-17 17:29:22",29.54299,-90.13062,0,262.9,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:30:07",47.54968,-122.64667,0.2,202.8,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:04:22",18.45954,-66.09009,0,181.1,267,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:04:29",47.54467,-122.65133,0.9,45.8,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 04:58:02",18.45954,-66.09008,0.1,136.8,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-29 04:58:34",47.554,-122.65432,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:42:13",47.55395,-122.65433,0,270.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:16:13",47.55397,-122.65434,0,237.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:05:39",47.54492,-122.651,1.1,46.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:06:49",47.54516,-122.65068,1,43,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 04:59:45",47.55401,-122.65431,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 05:00:05",47.554,-122.65449,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:43:24",47.55398,-122.65433,0,274.8,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:17:24",47.55397,-122.65435,0,236.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 18:47:18",29.54061,-90.12953,0,186.8,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
12,"2020-01-15 18:23:18",29.54061,-90.12957,0.2,128.8,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 01:00:04",47.55399,-122.65437,0,250.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:01:13",47.55405,-122.65439,0,251.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:44:35",47.55396,-122.65434,0,273.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:07:22",18.45953,-66.09009,0,219.9,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:08:00",47.5454,-122.6503,0.9,45.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:27:54",47.55397,-122.65435,0,252.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:09:19",47.545662,-122.64994,1,44,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:02:23",47.55395,-122.65434,0,247.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:45:44",47.55395,-122.65433,0,263.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:46:54",47.55399,-122.65436,0,263.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
11,"2020-01-15 18:24:15",27.29227,-90.96784,0.1,215.5,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
12,"2020-01-17 17:32:19",29.543,-90.1306,0,257.4,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:32:25",47.54959,-122.64673,0.1,215,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:03:44",47.55395,-122.65435,0,237.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 05:01:01",18.4595,-66.09,0,228,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-29 05:01:25",47.554,-122.65431,0.1,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:28:55",47.554,-122.65434,0,252.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:30:14",47.55398,-122.65433,0,253.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:10:23",18.4595,-66.09017,0,122,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:10:39",47.54594,-122.64954,1.1,41.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
11,"2020-01-15 18:51:11",27.29231,-90.9678,0.1,214.9,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
8,"2020-01-28 00:48:04",47.55397,-122.65434,0,261.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
11,"2020-01-15 20:00:10",27.29229,-90.96778,0,221.4,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
12,"2020-01-15 17:23:19",29.54063,-90.12955,0.2,156.1,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-31 07:11:48",47.54619,-122.6492,1.2,43.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:13:19",47.5465,-122.64872,1,50.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:13:23",18.4595,-66.09017,0,304,267,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
12,"2020-01-15 19:23:20",29.54099,-90.12957,0,284.3,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 00:49:14",47.55395,-122.65435,0,260.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:31:24",47.55401,-122.65435,0,260.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:50:15",47.55394,-122.65434,0,263.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:51:25",47.55395,-122.65435,0,265.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:36:06",47.54986,-122.64646,0.4,348.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 05:02:35",47.55398,-122.65431,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 00:52:34",47.55395,-122.65434,0,262.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 18:53:18",29.5406,-90.12954,0,243.2,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-31 07:15:29",47.54684,-122.64803,0.9,51.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:16:22",18.45953,-66.09009,0,128.6,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:16:38",47.54705,-122.64773,0.8,36.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:04:45",47.55397,-122.65434,0,238.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 20:35:18",29.54302,-90.12953,0.5,206.4,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 01:05:54",47.55394,-122.65433,0,239.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:07:04",47.55394,-122.65426,0,237.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-17 17:38:20",29.54299,-90.1306,0,256.5,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:38:25",47.55,-122.64655,0.1,332.8,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 17:50:18",29.5406,-90.12953,0.1,118.2,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-29 05:03:45",47.55397,-122.65431,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 05:04:02",18.45954,-66.09009,0,161.2,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-28 01:32:35",47.55399,-122.65434,0,263.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:08:14",47.55394,-122.65428,0,241.5,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 05:04:55",47.55403,-122.65434,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 05:06:05",47.55398,-122.65431,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:18:29",47.54737,-122.64744,0.9,15.4,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-17 17:41:19",29.54297,-90.1306,0,269.6,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:41:46",47.54999,-122.6466,0,327.8,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:19:22",18.45953,-66.09009,0,330.9,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:19:38",47.54764,-122.64728,1,28.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:09:25",47.55396,-122.65428,0,244.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 19:26:20",29.54148,-90.12963,0.8,355.8,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-28 02:02:25",47.55397,-122.6543,0,335.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 20:38:18",29.54304,-90.1295,0.6,352.9,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
11,"2020-01-15 18:54:12",27.29224,-90.96781,0.1,208.3,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
12,"2020-01-17 17:44:20",29.54296,-90.1306,0,270.1,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-17 17:44:46",47.54988,-122.6466,0.2,186.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-29 05:07:02",18.45954,-66.09008,0,43,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-29 05:07:16",47.55397,-122.65432,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 02:03:34",47.55398,-122.6543,0,335.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 02:04:35",47.55399,-122.6543,0,335.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 18:32:20",29.5406,-90.12956,0.1,101.2,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
8,"2020-01-29 05:08:25",47.55402,-122.65435,0.1,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:21:59",47.54812,-122.64689,0.8,12.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:33:45",47.55397,-122.65432,0,274,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:10:35",47.55396,-122.65429,0,244.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
0,"2020-01-31 07:22:22",18.45953,-66.09009,0.1,132.7,268,"PENELOPE ROSE","IMO0000101","PENEOPE",30,5,21,6,0.8,0,"A"
8,"2020-01-31 07:23:28",47.54847,-122.64644,1,40.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
12,"2020-01-15 19:29:18",29.54222,-90.12959,0.9,1.3,511,"CLETUS","IMO0000000",\N,37,\N,20,6,\N,\N,"B"
11,"2020-01-15 18:57:11",27.29223,-90.96784,0.1,210.8,511,\N,\N,\N,\N,5,\N,\N,\N,\N,"A"
8,"2020-01-28 02:05:44",47.55398,-122.65431,0,335.1,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:11:44",47.55396,-122.6543,0,247.6,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-29 05:09:35",47.55399,-122.65432,0,76.3,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-31 07:24:40",47.54872,-122.6462,0.8,22.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:12:55",47.55398,-122.65432,0,250.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:14:04",47.55398,-122.65433,0,239.9,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-17 17:46:15",47.54977,-122.64664,0.2,199.7,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
8,"2020-01-28 01:34:54",47.55398,-122.65434,0,280.2,511,\N,\N,\N,\N,0,\N,\N,\N,\N,"A"
